work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_location,remote_ratio,company_location,company_size,employee_residence
2022,Mid-level,Full Time,Machine Learning,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,180000,USD,180000,US,100,USA,Large,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Analyst,216200,USD,216200,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,144100,USD,144100,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,216000,USD,216000,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,144000,USD,144000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Analyst,150000,USD,150000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Machine Learning,900000,INR,12171,IN,100,India,Medium,India
2022,Mid-level,Full Time,Data Scientist,4200000,INR,53416,IN,100,ID,Large,ID
2022,Entry-level,Full Time,Data Scientist,50000,USD,50000,AT,50,AT,Medium,AT
2021,Senior,Full Time,Data Architect,250000,USD,250000,US,50,USA,Large,USA
2022,Expert,Full Time,Data Scientist,80000,EUR,84053,NL,0,Netherland,Large,Netherland
2022,Mid-level,Full Time,Data Scientist,107000,GBP,131752,GB,100,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Analyst,48000,USD,48000,AR,100,USA,Small,USA
2022,Expert,Full Time,Data Scientist,260500,USD,260500,US,0,USA,Medium,USA
2022,Expert,Full Time,Data Scientist,175100,USD,175100,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,210000,USD,210000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Analyst,55000,USD,55000,US,100,USA,Small,USA
2022,Mid-level,Full Time,Data Analyst,130000,USD,130000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,73400,EUR,77119,FR,100,United Kingdom,Large,United Kingdom
2022,Entry-level,Full Time,Data Scientist,49500,EUR,52008,BE,50,BE,Small,BE
2022,Mid-level,Freelence,Machine Learning,2400000,INR,30523,IN,100,India,Small,India
2022,Senior,Full Time,Data Engineer,206699,USD,206699,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,99100,USD,99100,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,200000,USD,200000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,54000,USD,54000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,250000,USD,250000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,63000,USD,63000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Architect,250000,USD,250000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Architect,63000,USD,63000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,250000,USD,250000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,63000,USD,63000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Analyst,130000,USD,130000,US,50,USA,Large,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Engineer,80000,USD,80000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,160000,USD,160000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,100000,USD,100000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Analyst,221300,USD,221300,US,100,USA,Large,USA
2022,Senior,Full Time,Data Analyst,148700,USD,148700,US,100,USA,Large,USA
2022,Entry-level,Full Time,Machine Learning,30000,USD,30000,GB,100,United Kingdom,Large,United Kingdom
2022,Entry-level,Full Time,Data Analyst,27000,EUR,28368,FR,50,France,Medium,France
2022,Mid-level,Full Time,Data Engineer,74000,GBP,91118,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,50000,GBP,61566,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Scientist,58000,EUR,60938,DE,100,Germany,Small,Germany
2022,Senior,Full Time,Data Scientist,249260,USD,249260,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185400,USD,185400,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,170000,USD,170000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,130000,USD,130000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,65000,GBP,80036,GB,50,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Analyst,128875,USD,128875,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,93700,USD,93700,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,180000,USD,180000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,100000,USD,100000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,136260,USD,136260,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,109280,USD,109280,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,160000,USD,160000,US,100,USA,Large,USA
2022,Senior,Full Time,Data Scientist,92000,USD,92000,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,200000,USD,200000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,160000,USD,160000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,110000,GBP,135446,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,85000,GBP,104663,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Analyst,117000,USD,117000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,99450,USD,99450,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,129000,USD,129000,US,100,USA,Large,USA
2022,Entry-level,Full Time,Data Engineer,86000,USD,86000,US,100,USA,Large,USA
2020,Entry-level,Full Time,Data Engineer,1000000,INR,13493,IN,100,India,Large,India
2020,Entry-level,Full Time,Data Engineer,1000000,INR,13493,IN,100,India,Large,India
2022,Senior,Full Time,Data Scientist,160000,USD,160000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,119300,USD,119300,US,0,USA,Large,USA
2022,Senior,Full Time,Data Analyst,100000,USD,100000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Scientist,25000,USD,25000,TR,50,TR,Medium,TR
2022,Mid-level,Full Time,Data Analyst,90000,SGD,65257,SG,50,Singapore,Medium,Singapore
2022,Mid-level,Full Time,Machine Learning,200000,USD,200000,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Machine Learning,180000,USD,180000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Scientist,153000,USD,153000,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,210000,USD,210000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,150075,USD,150075,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110925,USD,110925,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,22800,USD,22800,EG,100,EG,Medium,EG
2022,Senior,Full Time,Data Scientist,160000,USD,160000,US,100,USA,Large,USA
2022,Senior,Full Time,Data Scientist,92000,USD,92000,US,100,USA,Large,USA
2022,Senior,Full Time,Machine Learning,202900,USD,202900,US,100,USA,Large,USA
2022,Senior,Full Time,Machine Learning,131300,USD,131300,US,100,USA,Large,USA
2020,Entry-level,Full Time,Data Analyst,20000,EUR,22809,PT,100,Portugal,Medium,Portugal
2022,Entry-level,Full Time,Data Analyst,15000,USD,15000,ID,0,ID,Large,ID
2022,Senior,Full Time,Data Engineer,175000,USD,175000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,193000,AUD,133766,AU,100,Australia,Large,Australia
2022,Entry-level,Full Time,Machine Learning,83000,USD,83000,US,0,USA,Large,USA
2022,Mid-level,Full Time,Data Engineer,75000,GBP,92350,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,55000,GBP,67723,GB,100,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,186000,USD,186000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,148800,USD,148800,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,112900,USD,112900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,90320,USD,90320,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,240000,USD,240000,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,160000,USD,160000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,300000,USD,300000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,200000,USD,200000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,62500,EUR,65666,DE,50,Germany,Small,Germany
2022,Mid-level,Full Time,Machine Learning,200000,USD,200000,IN,100,USA,Large,USA
2022,Mid-level,Full Time,Machine Learning,95000,GBP,116976,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Machine Learning,75000,GBP,92350,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Machine Learning,120000,USD,120000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,112900,USD,112900,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,90320,USD,90320,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,145000,USD,145000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,105400,USD,105400,US,100,USA,Medium,USA
2020,Entry-level,Full Time,Data Scientist,43200,EUR,49268,DE,0,Germany,Small,Germany
2022,Mid-level,Full Time,Data Engineer,90000,GBP,110820,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,75000,GBP,92350,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,215300,USD,215300,US,100,USA,Large,USA
2022,Senior,Full Time,Data Scientist,158200,USD,158200,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,209100,USD,209100,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,154600,USD,154600,US,100,USA,Large,USA
2022,Senior,Full Time,Data Analyst,115934,USD,115934,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,81666,USD,81666,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,175000,USD,175000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,155000,USD,155000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,80000,EUR,84053,FR,100,Germany,Medium,Germany
2022,Senior,Full Time,Data Analyst,164000,USD,164000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,132000,USD,132000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,170000,USD,170000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,123000,USD,123000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,189650,USD,189650,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,164996,USD,164996,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,50000,EUR,52533,GR,0,GR,Medium,GR
2022,Mid-level,Full Time,Data Engineer,50000,EUR,52533,GR,0,GR,Medium,GR
2022,Expert,Full Time,Data Engineer,150000,CAD,115222,CA,100,Canada,Small,Canada
2022,Senior,Full Time,Data Engineer,165400,USD,165400,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,132320,USD,132320,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,208775,USD,208775,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,147800,USD,147800,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,136994,USD,136994,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,101570,USD,101570,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,128875,USD,128875,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,93700,USD,93700,US,100,USA,Medium,USA
2022,Expert,Full Time,Machine Learning,6000000,INR,76309,IN,50,India,Large,India
2022,Entry-level,Full Time,Machine Learning,28500,GBP,35093,GB,100,United Kingdom,Large,United Kingdom
2022,Senior,Full Time,Data Engineer,183600,USD,183600,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,100800,USD,100800,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Analyst,40000,GBP,49253,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Analyst,30000,GBP,36940,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Analyst,40000,EUR,42026,ES,100,Spain,Medium,Spain
2022,Mid-level,Full Time,Data Analyst,30000,EUR,31520,ES,100,Spain,Medium,Spain
2022,Mid-level,Full Time,Data Engineer,80000,EUR,84053,ES,100,Spain,Medium,Spain
2022,Mid-level,Full Time,Data Engineer,70000,EUR,73546,ES,100,Spain,Medium,Spain
2022,Mid-level,Full Time,Data Engineer,80000,GBP,98506,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,70000,GBP,86193,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,80000,EUR,84053,GR,100,GR,Medium,GR
2022,Mid-level,Full Time,Data Engineer,70000,EUR,73546,GR,100,GR,Medium,GR
2022,Senior,Full Time,Machine Learning,189650,USD,189650,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,164996,USD,164996,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,40000,EUR,42026,GR,100,GR,Medium,GR
2022,Mid-level,Full Time,Data Analyst,30000,EUR,31520,GR,100,GR,Medium,GR
2022,Mid-level,Full Time,Data Engineer,75000,GBP,92350,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,60000,GBP,73880,GB,100,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,215300,USD,215300,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,140400,USD,140400,US,0,USA,Large,USA
2022,Mid-level,Full Time,Data Engineer,60000,EUR,63040,ES,100,Spain,Medium,Spain
2022,Mid-level,Full Time,Data Engineer,45000,EUR,47280,ES,100,Spain,Medium,Spain
2022,Senior,Full Time,Data Scientist,260000,USD,260000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,180000,USD,180000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,55000,GBP,67723,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Scientist,35000,GBP,43096,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,60000,EUR,63040,GR,100,GR,Medium,GR
2022,Mid-level,Full Time,Data Engineer,45000,EUR,47280,GR,100,GR,Medium,GR
2022,Mid-level,Full Time,Data Engineer,60000,GBP,73880,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,45000,GBP,55410,GB,100,United Kingdom,Medium,United Kingdom
2021,Mid-level,Full Time,Machine Learning,43200,EUR,51064,IT,50,IT,Large,IT
2022,Senior,Full Time,Data Scientist,60000,USD,60000,AR,100,Mexico,Large,Mexico
2022,Mid-level,Full Time,Data Engineer,82900,USD,82900,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,63900,USD,63900,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,160000,USD,160000,US,100,USA,Large,USA
2022,Mid-level,Full Time,Machine Learning,112300,USD,112300,US,100,USA,Large,USA
2022,Mid-level,Full Time,Data Scientist,241000,USD,241000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,159000,USD,159000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,180000,USD,180000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,80000,USD,80000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,58000,USD,58000,US,0,USA,Small,USA
2022,Mid-level,Full Time,Data Analyst,58000,USD,58000,US,0,USA,Small,USA
2022,Senior,Full Time,Data Engineer,136000,USD,136000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,108800,USD,108800,US,0,USA,Medium,USA
2022,Expert,Full Time,Data Engineer,242000,USD,242000,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Engineer,200000,USD,200000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,50000,GBP,61566,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Scientist,30000,GBP,36940,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,60000,GBP,73880,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,40000,GBP,49253,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,165220,USD,165220,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,120160,USD,120160,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,124190,USD,124190,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,90320,USD,90320,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,181940,USD,181940,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,132320,USD,132320,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,220110,USD,220110,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,160080,USD,160080,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,180000,USD,180000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,120000,USD,120000,US,0,USA,Large,USA
2022,Mid-level,Full Time,Data Analyst,126500,USD,126500,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,106260,USD,106260,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,116000,USD,116000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,99000,USD,99000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,155000,USD,155000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,120600,USD,120600,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,130000,USD,130000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,90000,USD,90000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,170000,USD,170000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,150000,USD,150000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,102100,USD,102100,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,84900,USD,84900,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,136620,USD,136620,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,99360,USD,99360,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,90000,GBP,110820,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,80000,GBP,98506,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,146000,USD,146000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,123000,USD,123000,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,40000,GBP,49253,GB,100,United Kingdom,Medium,United Kingdom
2022,Entry-level,Full Time,Data Engineer,35000,GBP,43096,GB,100,United Kingdom,Medium,United Kingdom
2022,Expert,Full Time,Data Analyst,130000,USD,130000,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Analyst,110000,USD,110000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,170000,USD,170000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,161342,USD,161342,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,137141,USD,137141,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,167000,USD,167000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,123000,USD,123000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,60000,GBP,73880,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Engineer,50000,GBP,61566,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,211500,USD,211500,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,138600,USD,138600,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,192400,USD,192400,CA,100,Canada,Medium,Canada
2022,Senior,Full Time,Data Architect,90700,USD,90700,CA,100,Canada,Medium,Canada
2022,Senior,Full Time,Data Analyst,130000,USD,130000,CA,100,Canada,Medium,Canada
2022,Senior,Full Time,Data Analyst,61300,USD,61300,CA,100,Canada,Medium,Canada
2022,Senior,Full Time,Data Analyst,130000,USD,130000,CA,100,Canada,Medium,Canada
2022,Senior,Full Time,Data Analyst,61300,USD,61300,CA,100,Canada,Medium,Canada
2022,Senior,Full Time,Data Engineer,160000,USD,160000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Engineer,113000,USD,113000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,150000,USD,150000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,95550,USD,95550,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,167000,USD,167000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,115500,USD,115500,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,112900,USD,112900,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,90320,USD,90320,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,112900,USD,112900,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,90320,USD,90320,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,165400,USD,165400,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,132320,USD,132320,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,243900,USD,243900,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,156600,USD,156600,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,136600,USD,136600,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,109280,USD,109280,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,128875,USD,128875,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,93700,USD,93700,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Scientist,224000,USD,224000,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Scientist,167875,USD,167875,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Analyst,175000,USD,175000,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Analyst,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,209100,USD,209100,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,154600,USD,154600,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,180000,USD,180000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,160000,USD,160000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,205300,USD,205300,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,140400,USD,140400,US,0,USA,Large,USA
2022,Senior,Full Time,Data Scientist,176000,USD,176000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,144000,USD,144000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,200100,USD,200100,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,160000,USD,160000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,70500,USD,70500,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,54000,USD,54000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,205300,USD,205300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140400,USD,140400,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,205300,USD,205300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,184700,USD,184700,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,175100,USD,175100,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,140250,USD,140250,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,116150,USD,116150,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,99050,USD,99050,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,145000,USD,145000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,130000,USD,130000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,112900,USD,112900,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,90320,USD,90320,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,85000,USD,85000,CA,0,Canada,Medium,Canada
2022,Mid-level,Full Time,Data Analyst,75000,USD,75000,CA,0,Canada,Medium,Canada
2022,Senior,Full Time,Machine Learning,214000,USD,214000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,192600,USD,192600,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,266400,USD,266400,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,213120,USD,213120,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,155000,USD,155000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,115000,USD,115000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,141300,USD,141300,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,102100,USD,102100,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,115934,USD,115934,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,81666,USD,81666,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,206699,USD,206699,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,99100,USD,99100,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,130000,USD,130000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,110500,USD,110500,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,50000,GBP,61566,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Analyst,35000,GBP,43096,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Analyst,80000,USD,80000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,60000,USD,60000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,192564,USD,192564,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,144854,USD,144854,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,230000,USD,230000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,150000,USD,150000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,150260,USD,150260,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,109280,USD,109280,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,170000,USD,170000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,150000,USD,150000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,160000,USD,160000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,130000,USD,130000,US,100,USA,Medium,USA
